event_id,source,domain,event_type,title,description,timestamp,infrastructure_type,severity,impact_type,physical_consequence,vulnerability,tags
CVE-2025-68645,CISA_KEV,cyber,known_exploited_vulnerability,Synacor Zimbra Collaboration Suite (ZCS) PHP Remote File Inclusion Vulnerability,"Synacor Zimbra Collaboration Suite (ZCS) contains a PHP remote file inclusion vulnerability that could allow for remote attackers to craft requests to the /h/rest endpoint to influence internal request dispatching, allowing inclusion of arbitrary files from the WebRoot directory.",2026-01-22,,4,cyber,no,CVE-2025-68645,"Synacor, Zimbra Collaboration Suite (ZCS),kev"
CVE-2025-34026,CISA_KEV,cyber,known_exploited_vulnerability,Versa Concerto Improper Authentication Vulnerability,"Versa Concerto SD-WAN orchestration platform contains an improper authentication vulnerability in the Traefik reverse proxy configuration, allowing at attacker to access administrative endpoints. The internal Actuator endpoint can be leveraged for access to heap dumps and trace logs.",2026-01-22,,4,cyber,no,CVE-2025-34026,"Versa,Concerto,kev"
CVE-2025-31125,CISA_KEV,cyber,known_exploited_vulnerability,Vite Vitejs Improper Access Control Vulnerability,Vite Vitejs contains an improper access control vulnerability that exposes content of non-allowed files using ?inline&import or ?raw?import. Only apps explicitly exposing the Vite dev server to the network (using --host or server.host config option) are affected.,2026-01-22,,4,cyber,no,CVE-2025-31125,"Vite,Vitejs,kev"
CVE-2025-54313,CISA_KEV,cyber,known_exploited_vulnerability,Prettier eslint-config-prettier Embedded Malicious Code Vulnerability,Prettier eslint-config-prettier contains an embedded malicious code vulnerability. Installing an affected package executes an install.js file that launches the node-gyp.dll malware on Windows.,2026-01-22,,4,cyber,no,CVE-2025-54313,"Prettier,eslint-config-prettier,kev"
CVE-2026-20045,CISA_KEV,cyber,known_exploited_vulnerability,Cisco Unified Communications Products Code Injection Vulnerability,"Cisco Unified Communications Manager (Unified CM), Cisco Unified Communications Manager Session Management Edition (Unified CM SME), Cisco Unified Communications Manager IM & Presence Service (Unified CM IM&P), Cisco Unity Connection, and Cisco Webex Calling Dedicated Instance contain a code injection vulnerability that could allow the attacker to obtain user-level access to the underlying operating system and then elevate privileges to root.",2026-01-21,,4,cyber,no,CVE-2026-20045,"Cisco,Unified Communications Manager,kev"
CVE-2026-20805,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Information Disclosure Vulnerability,Microsoft Windows Desktop Windows Manager contains an information disclosure vulnerability that allows an authorized attacker to disclose information locally.,2026-01-13,,4,cyber,no,CVE-2026-20805,"Microsoft,Windows,kev"
CVE-2025-8110,CISA_KEV,cyber,known_exploited_vulnerability,Gogs Path Traversal Vulnerability,Gogs contains a path traversal vulnerability affecting improper Symbolic link handling in the PutContents API that could allow for code execution.,2026-01-12,,4,cyber,no,CVE-2025-8110,"Gogs,Gogs,kev"
CVE-2009-0556,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Office PowerPoint Code Injection Vulnerability,Microsoft Office PowerPoint contains a code injection vulnerability that allows remote attackers to execute arbitrary code via a PowerPoint file with an OutlineTextRefAtom containing an invalid index value that triggers memory corruption.,2026-01-07,,4,cyber,no,CVE-2009-0556,"Microsoft,Office,kev"
CVE-2025-37164,CISA_KEV,cyber,known_exploited_vulnerability,Hewlett Packard Enterprise (HPE) OneView Code Injection Vulnerability,Hewlett Packard Enterprise (HPE) OneView contains a code injection vulnerability that allows a remote unauthenticated user to perform remote code execution.,2026-01-07,,4,cyber,no,CVE-2025-37164,"Hewlett Packard Enterprise (HPE),OneView,kev"
CVE-2025-14847,CISA_KEV,cyber,known_exploited_vulnerability,MongoDB and MongoDB Server Improper Handling of Length Parameter Inconsistency Vulnerability,MongoDB Server contains an improper handling of length parameter inconsistency vulnerability in Zlib compressed protocol headers. This vulnerability may allow a read of uninitialized heap memory by an unauthenticated client.,2025-12-29,,4,cyber,no,CVE-2025-14847,"MongoDB,MongoDB and MongoDB Server,kev"
CVE-2023-52163,CISA_KEV,cyber,known_exploited_vulnerability,Digiever DS-2105 Pro Missing Authorization Vulnerability,Digiever DS-2105 Pro contains a missing authorization vulnerability which could allow for command injection via time_tzsetup.cgi.,2025-12-22,,4,cyber,no,CVE-2023-52163,"Digiever,DS-2105 Pro,kev"
CVE-2025-14733,CISA_KEV,cyber,known_exploited_vulnerability,WatchGuard Firebox Out of Bounds Write Vulnerability,WatchGuard Fireware OS iked process contains an out of bounds write vulnerability in the OS iked process. This vulnerability may allow a remote unauthenticated attacker to execute arbitrary code and affects both the mobile user VPN with IKEv2 and the branch office VPN using IKEv2 when configured with a dynamic gateway peer.,2025-12-19,,4,cyber,no,CVE-2025-14733,"WatchGuard,Firebox,kev"
CVE-2025-59374,CISA_KEV,cyber,known_exploited_vulnerability,ASUS Live Update Embedded Malicious Code Vulnerability,ASUS Live Update contains an embedded malicious code vulnerability client were distributed with unauthorized modifications introduced through a supply chain compromise. The modified builds could cause devices meeting specific targeting conditions to perform unintended actions. The impacted product could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization.,2025-12-17,,4,cyber,no,CVE-2025-59374,"ASUS,Live Update,kev"
CVE-2025-40602,CISA_KEV,cyber,known_exploited_vulnerability,SonicWall SMA1000 Missing Authorization Vulnerability,SonicWall SMA1000 contains a missing authorization vulnerability that could allow for privilege escalation appliance management console (AMC) of affected devices.,2025-12-17,,4,cyber,no,CVE-2025-40602,"SonicWall,SMA1000 appliance,kev"
CVE-2025-20393,CISA_KEV,cyber,known_exploited_vulnerability,Cisco Multiple Products Improper Input Validation Vulnerability,"Cisco Secure Email Gateway, Secure Email, AsyncOS Software, and Web Manager appliances contains an improper input validation vulnerability that allows threat actors to execute arbitrary commands with root privileges on the underlying operating system of an affected appliance.",2025-12-17,,4,cyber,no,CVE-2025-20393,"Cisco,Multiple Products,kev"
CVE-2025-59718,CISA_KEV,cyber,known_exploited_vulnerability,Fortinet Multiple Products Improper Verification of Cryptographic Signature Vulnerability,"Fortinet FortiOS, FortiSwitchMaster, FortiProxy, and FortiWeb contain an improper verification of cryptographic signature vulnerability that may allow an unauthenticated attacker to bypass the FortiCloud SSO login authentication via a crafted SAML message. Please be aware that CVE-2025-59719 pertains to the same problem and is mentioned in the same vendor advisory. Ensure to apply all patches mentioned in the advisory.",2025-12-16,,4,cyber,no,CVE-2025-59718,"Fortinet,Multiple Products,kev"
CVE-2025-14611,CISA_KEV,cyber,known_exploited_vulnerability,Gladinet CentreStack and Triofox Hard Coded Cryptographic Vulnerability,Gladinet CentreStack and TrioFox contain a hardcoded cryptographic keys vulnerability for their implementation of the AES cryptoscheme. This vulnerability degrades security for public exposed endpoints that may make use of it and may offer arbitrary local file inclusion when provided a specially crafted request without authentication.,2025-12-15,,4,cyber,no,CVE-2025-14611,"Gladinet,CentreStack and Triofox,kev"
CVE-2025-43529,CISA_KEV,cyber,known_exploited_vulnerability,Apple Multiple Products Use-After-Free WebKit Vulnerability,"Apple iOS, iPadOS, macOS, and other Apple products contain a use-after-free vulnerability in WebKit. Processing maliciously crafted web content may lead to memory corruption. This vulnerability could impact HTML parsers that use WebKit, including but not limited to Apple Safari and non-Apple products which rely on WebKit for HTML processing.",2025-12-15,,4,cyber,no,CVE-2025-43529,"Apple,Multiple Products,kev"
CVE-2018-4063,CISA_KEV,cyber,known_exploited_vulnerability,Sierra Wireless AirLink ALEOS Unrestricted Upload of File with Dangerous Type Vulnerability,"Sierra Wireless AirLink ALEOS contains an unrestricted upload of file with dangerous type vulnerability. A specially crafted HTTP request can upload a file, resulting in executable code being uploaded, and routable, to the webserver. An attacker can make an authenticated HTTP request to trigger this vulnerability. The impacted product could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization.",2025-12-12,,4,cyber,no,CVE-2018-4063,"Sierra Wireless,AirLink ALEOS,kev"
CVE-2025-14174,CISA_KEV,cyber,known_exploited_vulnerability,Google Chromium Out of Bounds Memory Access Vulnerability,"Google Chromium contains an out of bounds memory access vulnerability in ANGLE that could allow a remote attacker to perform out of bounds memory access via a crafted HTML page. This vulnerability could affect multiple web browsers that utilize Chromium, including, but not limited to, Google Chrome, Microsoft Edge, and Opera.",2025-12-12,,4,cyber,no,CVE-2025-14174,"Google,Chromium,kev"
CVE-2025-58360,CISA_KEV,cyber,known_exploited_vulnerability,OSGeo GeoServer Improper Restriction of XML External Entity Reference Vulnerability,OSGeo GeoServer contains an improper restriction of XML external entity reference vulnerability that occurs when the application accepts XML input through a specific endpoint /geoserver/wms operation GetMap and could allow an attacker to define external entities within the XML request.,2025-12-11,,4,cyber,no,CVE-2025-58360,"OSGeo,GeoServer,kev"
CVE-2025-6218,CISA_KEV,cyber,known_exploited_vulnerability,RARLAB WinRAR Path Traversal Vulnerability,RARLAB WinRAR contains a path traversal vulnerability allowing an attacker to execute code in the context of the current user.,2025-12-09,,4,cyber,no,CVE-2025-6218,"RARLAB,WinRAR,kev"
CVE-2025-62221,CISA_KEV,cyber,known_exploited_vulnerability,Microsoft Windows Use After Free Vulnerability,Microsoft Windows Cloud Files Mini Filter Driver contains a use after free vulnerability that can allow an authorized attacker to elevate privileges locally.,2025-12-09,,4,cyber,no,CVE-2025-62221,"Microsoft,Windows,kev"
CVE-2022-37055,CISA_KEV,cyber,known_exploited_vulnerability,D-Link Routers Buffer Overflow Vulnerability,"D-Link Routers contains a buffer overflow vulnerability that has a high impact on confidentiality, integrity, and availability. The impacted products could be end-of-life (EoL) and/or end-of-service (EoS). Users should discontinue product utilization.",2025-12-08,,4,cyber,no,CVE-2022-37055,"D-Link,Routers,kev"
CVE-2025-66644,CISA_KEV,cyber,known_exploited_vulnerability,Array Networks ArrayOS AG OS Command Injection Vulnerability,Array Networks ArrayOS AG contains an OS command injection vulnerability that could allow an attacker to execute arbitrary commands.,2025-12-08,,4,cyber,no,CVE-2025-66644,"Array Networks ,ArrayOS AG,kev"
CVE-2025-55182,CISA_KEV,cyber,known_exploited_vulnerability,Meta React Server Components Remote Code Execution Vulnerability,"Meta React Server Components contains a remote code execution vulnerability that could allow unauthenticated remote code execution by exploiting a flaw in how React decodes payloads sent to React Server Function endpoints. Please note CVE-2025-66478 has been rejected, but it is associated with CVE-2025- 55182.",2025-12-05,,5,cyber,no,CVE-2025-55182,"Meta,React Server Components,kev"
CVE-2021-26828,CISA_KEV,cyber,known_exploited_vulnerability,OpenPLC ScadaBR Unrestricted Upload of File with Dangerous Type Vulnerability,OpenPLC ScadaBR contains an unrestricted upload of file with dangerous type vulnerability that allows remote authenticated users to upload and execute arbitrary JSP files via view_edit.shtm.,2025-12-03,,4,cyber,no,CVE-2021-26828,"OpenPLC,ScadaBR,kev"
CVE-2025-48633,CISA_KEV,cyber,known_exploited_vulnerability,Android Framework Information Disclosure Vulnerability,Android Framework contains an unspecified vulnerability that allows for information disclosure.,2025-12-02,,4,cyber,no,CVE-2025-48633,"Android,Framework,kev"
CVE-2025-48572,CISA_KEV,cyber,known_exploited_vulnerability,Android Framework Privilege Escalation Vulnerability,Android Framework contains an unspecified vulnerability that allows for privilege escalation.,2025-12-02,,4,cyber,no,CVE-2025-48572,"Android,Framework,kev"
CVE-2021-26829,CISA_KEV,cyber,known_exploited_vulnerability,OpenPLC ScadaBR Cross-site Scripting Vulnerability,OpenPLC ScadaBR contains a cross-site scripting vulnerability via system_settings.shtm.,2025-11-28,,4,cyber,no,CVE-2021-26829,"OpenPLC,ScadaBR,kev"
